_id,clusterID,siteID,stationID,spaceID,connectionTime,disconnectTime,doneChargingTime,chargingTime,standbyTime,sessionDuration,kWhDelivered,powerkW,minpowerkW
15228,0039,0002,2-39-79-381,CA-490,2021-03-29 17:04:56,2021-03-30 01:41:32,2021-03-29 19:27:50,02:22:54,06:13:42,08:36:36,8.399,3.5265220433869833,0.9754936120789779
15229,0039,0002,2-39-139-28,CA-303,2021-03-29 18:38:25,2021-03-30 03:47:25,2021-03-29 20:38:23,01:59:58,07:09:02,09:09:00,6.306,3.153876076687969,0.6891803278688524
15230,0039,0002,2-39-91-437,CA-317,2021-03-29 20:01:14,2021-03-30 03:00:48,2021-03-30 01:52:31,05:51:17,01:08:17,06:59:34,38.284,6.5389951131565205,5.474791451497577
15231,0039,0002,2-39-138-29,CA-304,2021-03-29 20:58:47,2021-03-30 00:04:47,2021-03-29 23:07:45,02:08:58,00:57:02,03:06:00,6.263,2.913776169552856,2.020322580645161
15232,0039,0002,2-39-81-4550,11900388,2021-03-29 21:10:18,2021-03-29 21:48:25,2021-03-29 21:48:25,00:38:07,00:00:00,00:38:07,20.754,32.6691735898557,32.6691735898557
15233,0039,0002,2-39-131-30,CA-305,2021-03-29 21:25:34,2021-03-30 07:44:47,2021-03-29 23:28:18,02:02:44,08:16:29,10:19:13,6.411,3.1341118957088536,0.6212042096196808
15234,0039,0002,2-39-125-21,CA-311,2021-03-29 22:59:49,2021-03-30 00:02:10,2021-03-29 23:57:09,00:57:20,00:05:01,01:02:21,2.577,2.696860465116279,2.4798716920609465
15235,0039,0002,2-39-81-4550,11900388,2021-03-29 23:45:25,2021-03-30 00:37:45,2021-03-30 00:37:45,00:52:20,00:00:00,00:52:20,4.194,4.808407643312102,4.808407643312102
15236,0039,0002,2-39-81-4550,11900388,2021-03-30 01:00:09,2021-03-30 01:18:31,2021-03-30 01:18:31,00:18:22,00:00:00,00:18:22,7.905,25.823956442831218,25.823956442831218
15237,0039,0002,2-39-81-4550,11900388,2021-03-30 01:29:14,2021-03-30 02:07:49,2021-03-30 02:07:49,00:38:35,00:00:00,00:38:35,13.044,20.2844060475162,20.2844060475162
15238,0039,0002,2-39-79-383,CA-492,2021-03-30 04:12:24,2021-03-30 06:51:05,2021-03-30 06:50:52,02:38:28,00:00:13,02:38:41,17.993,6.812663020614219,6.8033609914924895
15239,0102,0019,19-102-260-1640,08,2021-03-30 16:38:35,2021-03-30 17:42:37,2021-03-30 17:42:17,01:03:42,00:00:20,01:04:02,6.793,6.3984301412872835,6.365122332118688
15240,0102,0019,19-102-260-1633,02,2021-03-30 17:43:08,2021-03-31 02:43:32,2021-03-30 19:47:31,02:04:23,06:56:01,09:00:24,12.4,5.981508776631382,1.376757957068838
15241,0039,0002,2-39-81-4550,11900388,2021-03-30 14:36:04,2021-03-30 15:36:54,2021-03-30 15:36:54,01:00:50,00:00:00,01:00:50,40.248,39.696657534246576,39.696657534246576
15242,0039,0002,2-39-81-4550,11900388,2021-03-30 16:58:55,2021-03-30 17:24:40,2021-03-30 17:24:40,00:25:45,00:00:00,00:25:45,12.393,28.876893203883498,28.876893203883498
15243,0039,0002,2-39-88-24,CA-314,2021-03-30 17:29:56,2021-03-31 06:24:37,2021-03-30 18:12:37,00:42:41,12:12:00,12:54:41,3.524,4.953689964857478,0.2729373292312988
15244,0039,0002,2-39-95-27,CA-319,2021-03-30 18:31:54,2021-03-30 18:42:37,2021-03-30 18:42:32,00:10:38,00:00:05,00:10:43,0.585,3.300940438871473,3.2752721617418348
15245,0039,0002,2-39-81-4550,11900388,2021-03-30 18:34:08,2021-03-30 19:27:45,2021-03-30 19:27:45,00:53:37,00:00:00,00:53:37,12.666,14.173950885918558,14.173950885918558
15246,0039,0002,2-39-78-365,CA-321,2021-03-30 20:47:35,2021-03-31 04:18:24,2021-03-30 21:56:59,01:09:24,06:21:25,07:30:49,2.324,2.009221902017291,0.3093053347628378
15247,0039,0002,2-39-138-29,CA-304,2021-03-30 21:07:46,2021-03-31 00:04:07,2021-03-30 23:10:07,02:02:21,00:54:00,02:56:21,6.422,3.14932570494483,2.184973064927701
15248,0039,0002,2-39-81-4550,11900388,2021-03-30 22:08:13,2021-03-30 22:46:53,2021-03-30 22:46:53,00:38:40,00:00:00,00:38:40,25.654,39.807931034482756,39.807931034482756
15249,0039,0002,2-39-125-21,CA-311,2021-03-30 22:28:17,2021-03-30 23:23:18,2021-03-30 23:23:12,00:54:55,00:00:06,00:55:01,1.945,2.1250379362670713,2.121175401393517
15250,0039,0002,2-39-81-4550,11900388,2021-03-30 23:21:36,2021-03-31 00:09:53,2021-03-31 00:09:53,00:48:17,00:00:00,00:48:17,29.658,36.854953400069036,36.854953400069036
15251,0102,0019,19-102-260-1633,02,2021-03-31 17:06:49,2021-04-01 02:35:11,2021-03-31 19:03:58,01:57:09,07:31:13,09:28:22,11.32,5.7976952624839955,1.195003225617266
15252,0102,0019,19-102-260-1638,04,2021-03-31 17:18:17,2021-04-01 02:34:54,2021-03-31 20:41:13,03:22:56,05:53:41,09:16:37,10.518,3.1097897503285155,1.1337784830972844
15253,0102,0019,19-102-260-1637,07,2021-03-31 22:27:00,2021-04-01 00:42:46,2021-04-01 00:42:33,02:15:33,00:00:13,02:15:46,8.428,3.730579122095168,3.724625583108274
15254,0039,0002,2-39-81-4550,11900388,2021-03-31 15:33:12,2021-03-31 16:33:44,2021-03-31 16:33:44,01:00:32,00:00:00,01:00:32,21.423,21.234251101321583,21.234251101321583
15255,0039,0002,2-39-129-17,CA-307,2021-03-31 16:58:35,2021-03-31 18:20:25,2021-03-31 18:04:19,01:05:44,00:16:06,01:21:50,6.696,6.111967545638945,4.9094908350305495
15256,0039,0002,2-39-139-28,CA-303,2021-03-31 17:16:10,2021-04-01 01:56:15,2021-03-31 18:51:34,01:35:24,07:04:41,08:40:05,4.767,2.9981132075471697,0.5499503284730012
15257,0039,0002,2-39-81-4550,11900388,2021-03-31 19:03:26,2021-03-31 20:12:18,2021-03-31 20:12:18,01:08:52,00:00:00,01:08:52,13.25,11.54404646660213,11.54404646660213
15258,0039,0002,2-39-78-365,CA-321,2021-03-31 21:29:28,2021-04-01 05:25:21,2021-03-31 22:32:57,01:03:29,06:52:24,07:55:53,2.171,2.051877133105802,0.27372255104542426
15259,0039,0002,2-39-125-21,CA-311,2021-03-31 22:18:35,2021-03-31 23:22:33,2021-03-31 23:21:02,01:02:27,00:01:31,01:03:58,3.11,2.987990392313851,2.917144346013549
15260,0039,0002,2-39-81-4550,11900388,2021-03-31 22:28:51,2021-03-31 23:13:20,2021-03-31 23:13:20,00:44:29,00:00:00,00:44:29,16.368,22.07748220307231,22.07748220307231
15261,0039,0002,2-39-91-437,CA-317,2021-03-31 23:20:33,2021-04-01 00:35:30,2021-04-01 00:35:21,01:14:48,00:00:09,01:14:57,7.878,6.319251336898396,6.30660440293529
15262,0039,0002,2-39-81-4550,11900388,2021-04-01 01:54:34,2021-04-01 02:18:29,2021-04-01 02:18:29,00:23:55,00:00:00,00:23:55,11.869,29.77588850174216,29.77588850174216
15263,0039,0002,2-39-81-4550,11900388,2021-04-01 02:30:58,2021-04-01 03:00:26,2021-04-01 03:00:26,00:29:28,00:00:00,00:29:28,16.458,33.51176470588235,33.51176470588235
15264,0039,0002,2-39-78-367,CA-494,2021-04-01 04:12:33,2021-04-01 04:46:11,2021-04-01 04:46:20,00:33:47,00:00:09,00:33:38,3.546,6.297779970399605,6.325867195242814
15265,0102,0019,19-102-260-1633,02,2021-04-01 17:10:44,2021-04-01 22:22:18,2021-04-01 19:11:23,02:00:39,03:10:55,05:11:34,11.228,5.583754662246167,2.162233871830534
15266,0039,0002,2-39-79-379,CA-327,2021-04-01 16:26:40,2021-04-02 01:05:12,2021-04-01 20:03:03,03:36:23,05:02:09,08:38:32,13.095,3.6310559963028575,1.515235278992029
15267,0039,0002,2-39-81-4550,11900388,2021-04-01 17:13:46,2021-04-01 18:28:18,2021-04-01 18:28:18,01:14:32,00:00:00,01:14:32,54.681,44.018694096601074,44.018694096601074
15268,0039,0002,2-39-125-21,CA-311,2021-04-01 18:45:20,2021-04-01 19:45:53,2021-04-01 19:12:11,00:26:51,00:33:42,01:00:33,1.195,2.670391061452514,1.1841453344343518
15269,0039,0002,2-39-78-365,CA-321,2021-04-01 20:23:29,2021-04-02 04:47:56,2021-04-01 21:23:59,01:00:30,07:23:57,08:24:27,2.059,2.0419834710743805,0.24490038655961938
15270,0039,0002,2-39-91-437,CA-317,2021-04-01 20:50:13,2021-04-01 22:07:04,2021-04-01 21:18:39,00:28:26,00:48:25,01:16:51,1.059,2.2347010550996482,0.8268054651919323
15271,0039,0002,2-39-138-29,CA-304,2021-04-01 20:54:03,2021-04-02 00:05:11,2021-04-01 22:57:31,02:03:28,01:07:40,03:11:08,6.377,3.098974082073434,2.001848622253226
15272,0039,0002,2-39-81-4550,11900388,2021-04-01 22:48:45,2021-04-01 23:23:22,2021-04-01 23:23:22,00:34:37,00:00:00,00:34:37,11.269,19.532209918151178,19.532209918151178
15273,0039,0002,2-39-79-383,CA-492,2021-04-02 03:34:46,2021-04-02 09:36:20,2021-04-02 04:59:23,01:24:37,04:36:57,06:01:34,9.431,6.6873350403781755,1.5650225868903844
15274,0039,0002,2-39-81-4550,11900388,2021-04-02 12:37:56,2021-04-02 13:32:37,2021-04-02 13:32:37,00:54:41,00:00:00,00:54:41,31.365,34.41450777202072,34.41450777202072
15275,0039,0002,2-39-81-4550,11900388,2021-04-02 14:34:22,2021-04-02 15:00:14,2021-04-02 15:00:14,00:25:52,00:00:00,00:25:52,13.848,32.121649484536086,32.121649484536086
15276,0039,0002,2-39-81-4550,11900388,2021-04-02 16:27:53,2021-04-02 16:53:20,2021-04-02 16:53:20,00:25:27,00:00:00,00:25:27,4.121,9.715520628683693,9.715520628683693
15277,0039,0002,2-39-128-18,CA-308,2021-04-02 17:23:59,2021-04-02 18:49:32,2021-04-02 18:25:10,01:01:11,00:24:22,01:25:33,5.074,4.9758648869517845,3.5586206896551724
15278,0039,0002,2-39-81-4550,11900388,2021-04-02 18:02:26,2021-04-02 18:34:23,2021-04-02 18:34:23,00:31:57,00:00:00,00:31:57,21.3,40.0,40.0
15279,0039,0002,2-39-78-365,CA-321,2021-04-02 18:33:06,2021-04-03 02:57:27,2021-04-02 19:35:14,01:02:08,07:22:13,08:24:21,2.126,2.0530042918454936,0.25291959948448495
15280,0039,0002,2-39-81-4550,11900388,2021-04-02 18:35:13,2021-04-02 19:47:05,2021-04-02 19:47:05,01:11:52,00:00:00,01:11:52,34.784,29.040445269016697,29.040445269016697
15281,0039,0002,2-39-81-4550,11900388,2021-04-02 20:25:06,2021-04-02 21:56:00,2021-04-02 21:56:00,01:30:54,00:00:00,01:30:54,44.039,29.06864686468647,29.06864686468647
15282,0039,0002,2-39-138-29,CA-304,2021-04-02 21:54:57,2021-04-03 00:00:36,2021-04-02 23:54:32,01:59:35,00:06:04,02:05:39,6.137,3.079191637630662,2.9305212892956622
15283,0039,0002,2-39-125-21,CA-311,2021-04-02 22:21:57,2021-04-02 23:18:20,2021-04-02 23:18:13,00:56:16,00:00:07,00:56:23,3.069,3.2726303317535543,3.2658587052911616
15284,0039,0002,2-39-81-4550,11900388,2021-04-03 00:20:47,2021-04-03 01:01:07,2021-04-03 01:01:07,00:40:20,00:00:00,00:40:20,24.388,36.279669421487604,36.279669421487604
15285,0039,0002,2-39-81-4550,11900388,2021-04-03 01:18:53,2021-04-03 01:49:56,2021-04-03 01:49:56,00:31:03,00:00:00,00:31:03,22.771,44.00193236714976,44.00193236714976
15286,0039,0002,2-39-81-4550,11900388,2021-04-03 03:47:10,2021-04-03 04:09:56,2021-04-03 04:09:56,00:22:46,00:00:00,00:22:46,14.699,38.73821376281113,38.73821376281113
15287,0039,0002,2-39-81-4550,11900388,2021-04-03 04:15:11,2021-04-03 05:17:38,2021-04-03 05:17:38,01:02:27,00:00:00,01:02:27,46.439,44.617133706965575,44.617133706965575
15288,0102,0019,19-102-260-1640,08,2021-04-02 16:25:47,2021-04-02 21:36:10,2021-04-02 21:35:58,05:10:11,00:00:12,05:10:23,33.216,6.425103433453335,6.4209633249207965
15289,0102,0019,19-102-260-1633,02,2021-04-02 16:29:46,2021-04-03 01:05:20,2021-04-02 18:26:47,01:57:01,06:38:33,08:35:34,11.308,5.798148411907135,1.3159888795500096
15290,0102,0019,19-102-260-1639,05,2021-04-02 19:33:11,2021-04-02 23:59:42,2021-04-02 21:20:45,01:47:34,02:38:57,04:26:31,6.659,3.714347691354199,1.4991182540178851
15291,0102,0019,19-102-260-1640,08,2021-04-02 22:10:32,2021-04-03 01:11:29,2021-04-03 00:22:44,02:12:12,00:48:45,03:00:57,11.233,5.098184568835099,3.7246753246753252
15292,0039,0002,2-39-81-4550,11900388,2021-04-03 15:26:24,2021-04-03 16:58:37,2021-04-03 16:58:37,01:32:13,00:00:00,01:32:13,9.914,6.450460871136816,6.450460871136816
15293,0039,0002,2-39-129-17,CA-307,2021-04-03 17:03:54,2021-04-03 18:40:16,2021-04-03 18:25:24,01:21:30,00:14:52,01:36:22,8.686,6.394601226993864,5.408094085091664
15294,0039,0002,2-39-81-4550,11900388,2021-04-03 17:39:44,2021-04-03 19:27:35,2021-04-03 19:27:35,01:47:51,00:00:00,01:47:51,54.482,30.309874826147425,30.309874826147425
15295,0039,0002,2-39-131-30,CA-305,2021-04-03 18:20:13,2021-04-03 19:55:27,2021-04-03 19:55:23,01:35:10,00:00:04,01:35:14,10.955,6.906830122591944,6.901995099754988
15296,0039,0002,2-39-81-4550,11900388,2021-04-03 21:31:28,2021-04-03 21:57:38,2021-04-03 21:57:38,00:26:10,00:00:00,00:26:10,19.122,43.846624203821655,43.846624203821655
15297,0039,0002,2-39-81-4550,11900388,2021-04-03 22:18:48,2021-04-03 22:32:20,2021-04-03 22:32:20,00:13:32,00:00:00,00:13:32,6.498,28.808866995073892,28.808866995073892
15298,0039,0002,2-39-78-365,CA-321,2021-04-04 00:32:28,2021-04-04 05:55:16,2021-04-04 01:41:12,01:08:44,04:14:04,05:22:48,2.356,2.0566440349175554,0.4379182156133829
15299,0039,0002,2-39-81-4550,11900388,2021-04-04 04:44:42,2021-04-04 05:32:52,2021-04-04 05:32:52,00:48:10,00:00:00,00:48:10,17.793,22.164290657439444,22.164290657439444
15300,0039,0002,2-39-81-4550,11900388,2021-04-04 15:26:17,2021-04-04 16:08:50,2021-04-04 16:08:50,00:42:33,00:00:00,00:42:33,19.056,26.87097532314924,26.87097532314924
15301,0039,0002,2-39-81-4550,11900388,2021-04-04 16:09:37,2021-04-04 16:18:29,2021-04-04 16:18:29,00:08:52,00:00:00,00:08:52,3.277,22.17518796992481,22.17518796992481
15302,0039,0002,2-39-129-17,CA-307,2021-04-04 17:45:57,2021-04-04 19:06:51,2021-04-04 18:39:27,00:53:30,00:27:24,01:20:54,5.464,6.127850467289719,4.052410383189122
15303,0039,0002,2-39-81-4550,11900388,2021-04-04 19:07:08,2021-04-04 19:10:12,2021-04-04 19:10:12,00:03:04,00:00:00,00:03:04,1.812,35.452173913043474,35.452173913043474
15304,0039,0002,2-39-131-30,CA-305,2021-04-04 22:42:09,2021-04-05 03:27:43,2021-04-05 00:00:22,01:18:13,03:27:21,04:45:34,8.181,6.2756445770296185,1.7188980973502976
15305,0039,0002,2-39-78-365,CA-321,2021-04-04 23:24:30,2021-04-05 08:02:44,2021-04-05 00:22:44,00:58:14,07:40:00,08:38:14,3.49700418160252,3.6030953216282406,0.4048760228265605
15306,0039,0002,2-39-139-28,CA-303,2021-04-04 23:46:53,2021-04-05 00:50:28,2021-04-05 00:46:07,00:59:14,00:04:21,01:03:35,1.295,1.3117613956105796,1.2220183486238532
15307,0039,0002,2-39-81-4550,11900388,2021-04-05 04:36:15,2021-04-05 06:24:27,2021-04-05 06:24:27,01:48:12,00:00:00,01:48:12,49.776,27.602218114602593,27.602218114602593
15308,0102,0019,19-102-260-1633,02,2021-04-05 16:25:48,2021-04-05 20:44:23,2021-04-05 20:44:18,04:18:30,00:00:05,04:18:35,27.657,6.419419729206963,6.417350950692878
15309,0102,0019,19-102-260-1639,05,2021-04-05 17:23:04,2021-04-05 23:40:12,2021-04-05 23:39:59,06:16:55,00:00:13,06:17:08,29.675,4.7238558478885695,4.721141948028991
15310,0039,0002,2-39-79-379,CA-327,2021-04-05 15:38:47,2021-04-05 18:46:23,2021-04-05 17:11:18,01:32:31,01:35:05,03:07:36,4.792,3.1077643667807604,1.5326226012793178
15311,0039,0002,2-39-129-17,CA-307,2021-04-05 17:55:36,2021-04-05 19:14:25,2021-04-05 18:43:55,00:48:19,00:30:30,01:18:49,4.869,6.046360814073818,3.7065764432226684
15312,0039,0002,2-39-81-4550,11900388,2021-04-05 20:43:15,2021-04-05 21:13:53,2021-04-05 21:13:53,00:30:38,00:00:00,00:30:38,17.486,34.24896626768226,34.24896626768226
15313,0039,0002,2-39-138-29,CA-304,2021-04-05 21:03:36,2021-04-06 00:04:09,2021-04-05 22:41:11,01:37:35,01:22:58,03:00:33,4.865,2.9912894961571306,1.6167266685128774
15314,0039,0002,2-39-81-4550,11900388,2021-04-05 21:51:56,2021-04-05 22:49:02,2021-04-05 22:49:02,00:57:06,00:00:00,00:57:06,4.677,4.9145359019264445,4.9145359019264445
15315,0039,0002,2-39-125-21,CA-311,2021-04-05 22:55:34,2021-04-05 23:59:44,2021-04-05 23:59:40,01:04:06,00:00:04,01:04:10,3.486,3.2630265210608425,3.259636363636364
15316,0039,0002,2-39-81-4550,11900388,2021-04-05 22:58:22,2021-04-05 23:30:49,2021-04-05 23:30:49,00:32:27,00:00:00,00:32:27,13.202,24.41047765793528,24.41047765793528
15317,0039,0002,2-39-81-4550,11900388,2021-04-06 01:25:36,2021-04-06 02:56:20,2021-04-06 02:56:20,01:30:44,00:00:00,01:30:44,61.556,40.705657604702424,40.705657604702424
15318,0039,0002,2-39-91-437,CA-317,2021-04-06 01:57:32,2021-04-06 18:26:27,2021-04-06 07:16:11,05:18:39,11:10:16,16:28:55,34.069,6.4150007845598624,2.067049801971855
15319,0039,0002,2-39-79-383,CA-492,2021-04-06 03:57:27,2021-04-06 05:01:21,2021-04-06 04:27:47,00:30:20,00:33:34,01:03:54,0.862,1.705054945054945,0.8093896713615024
15320,0039,0002,2-39-79-383,CA-492,2021-04-06 05:02:24,2021-04-06 07:02:53,2021-04-06 07:02:43,02:00:19,00:00:10,02:00:29,13.054,6.509821304889874,6.5008161571448335
15321,0102,0019,19-102-260-1633,02,2021-04-06 18:15:33,2021-04-07 00:10:33,2021-04-06 20:23:09,02:07:36,03:47:24,05:55:00,12.746,5.993416927899688,2.1542535211267606
15322,0039,0002,2-39-81-4550,11900388,2021-04-06 14:43:12,2021-04-06 15:02:36,2021-04-06 15:02:36,00:19:24,00:00:00,00:19:24,6.958,21.51958762886598,21.51958762886598
15323,0039,0002,2-39-138-29,CA-304,2021-04-06 15:23:08,2021-04-06 20:18:52,2021-04-06 17:24:33,02:01:25,02:54:19,04:55:44,6.291,3.108798901853123,1.2763525698827773
15324,0039,0002,2-39-129-17,CA-307,2021-04-06 15:47:12,2021-04-06 16:47:33,2021-04-06 16:48:32,01:01:20,00:00:59,01:00:21,3.524,3.4473913043478266,3.503562551781276
15325,0039,0002,2-39-129-17,CA-307,2021-04-06 16:47:38,2021-04-06 17:21:15,2021-04-06 17:17:49,00:30:11,00:03:26,00:33:37,0.769,1.5286581998895636,1.3725334655428856
15326,0039,0002,2-39-79-379,CA-327,2021-04-06 17:06:46,2021-04-07 01:25:40,2021-04-06 18:44:45,01:37:59,06:40:55,08:18:54,5.479,3.355060384419119,0.6589296452194829
15327,0039,0002,2-39-128-18,CA-308,2021-04-06 17:21:25,2021-04-06 17:53:01,2021-04-06 17:52:00,00:30:35,00:01:01,00:31:36,0.778,1.5263215258855587,1.4772151898734178
15328,0039,0002,2-39-81-4550,11900388,2021-04-06 17:46:48,2021-04-06 20:16:58,2021-04-06 20:16:58,02:30:10,00:00:00,02:30:10,1.504,0.6009322974472808,0.6009322974472808
15329,0039,0002,2-39-78-365,CA-321,2021-04-06 20:37:52,2021-04-07 01:22:33,2021-04-06 21:46:40,01:08:48,03:35:53,04:44:41,2.366,2.063372093023256,0.49865932907909377
15330,0039,0002,2-39-125-21,CA-311,2021-04-06 22:35:01,2021-04-06 23:31:10,2021-04-06 23:31:05,00:56:04,00:00:05,00:56:09,1.89,2.022592152199762,2.0195903829029387
15331,0039,0002,2-39-81-4550,11900388,2021-04-06 23:42:43,2021-04-07 00:19:25,2021-04-07 00:19:25,00:36:42,00:00:00,00:36:42,19.392,31.703542234332424,31.703542234332424
15332,0039,0002,2-39-139-28,CA-303,2021-04-07 00:26:16,2021-04-07 01:40:14,2021-04-07 00:53:51,00:27:35,00:46:23,01:13:58,0.852,1.8532930513595167,0.6911221270842722
15333,0039,0002,2-39-81-4550,11900388,2021-04-07 01:16:32,2021-04-07 01:57:38,2021-04-07 01:57:38,00:41:06,00:00:00,00:41:06,19.791,28.891970802919705,28.891970802919705
15334,0039,0002,2-39-131-30,CA-305,2021-04-07 01:29:10,2021-04-07 03:00:36,2021-04-07 03:00:31,01:31:21,00:00:05,01:31:26,10.161,6.673891625615763,6.667808968282902
15335,0039,0002,2-39-81-4550,11900388,2021-04-07 02:13:38,2021-04-07 02:39:21,2021-04-07 02:39:21,00:25:43,00:00:00,00:25:43,12.018,28.039403758911213,28.039403758911213
15336,0039,0002,2-39-81-4550,11900388,2021-04-07 02:39:42,2021-04-07 03:02:20,2021-04-07 03:02:20,00:22:38,00:00:00,00:22:38,2.067,5.4795287187039765,5.4795287187039765
15337,0102,0019,19-102-260-1634,03,2021-04-07 15:56:22,2021-04-08 00:31:52,2021-04-07 21:29:12,05:32:50,03:02:40,08:35:30,24.388,4.396434651977967,2.8385645004849662
15338,0102,0019,19-102-260-1635,01,2021-04-07 16:55:12,2021-04-07 22:54:31,2021-04-07 22:47:01,05:51:49,00:07:30,05:59:19,38.006,6.481671325027239,6.346379702212533
15339,0039,0002,2-39-139-28,CA-303,2021-04-07 15:20:25,2021-04-08 00:29:21,2021-04-07 23:14:00,07:53:35,01:15:21,09:08:56,0.919,0.11643146225585078,0.10044935632742288
15340,0039,0002,2-39-129-17,CA-307,2021-04-07 16:45:04,2021-04-07 17:30:19,2021-04-07 17:16:19,00:31:15,00:14:00,00:45:15,3.517,6.7526399999999995,4.6634254143646405
15341,0039,0002,2-39-131-30,CA-305,2021-04-07 17:14:05,2021-04-08 03:30:53,2021-04-07 19:11:31,01:57:26,08:19:22,10:16:48,6.074,3.103377803008799,0.5908560311284047
15342,0039,0002,2-39-79-379,CA-327,2021-04-07 17:36:15,2021-04-08 00:53:51,2021-04-07 19:27:18,01:51:03,05:26:33,07:17:36,6.281,3.393606483565961,0.8611974405850091
15343,0039,0002,2-39-81-4550,11900388,2021-04-07 19:12:17,2021-04-07 19:19:37,2021-04-07 19:19:37,00:07:20,00:00:00,00:07:20,3.614,29.56909090909091,29.56909090909091
15344,0039,0002,2-39-83-387,CA-149,2021-04-07 20:06:54,2021-04-07 22:28:42,2021-04-07 20:37:05,00:30:11,01:51:37,02:21:48,0.858,1.705577029265599,0.36304654442877293
15345,0039,0002,2-39-81-4550,11900388,2021-04-07 20:43:08,2021-04-07 21:09:47,2021-04-07 21:09:47,00:26:39,00:00:00,00:26:39,9.291,20.91782363977486,20.91782363977486
15346,0039,0002,2-39-138-29,CA-304,2021-04-07 21:13:40,2021-04-08 00:07:42,2021-04-07 23:22:03,02:08:23,00:45:39,02:54:02,6.478,3.027495780864598,2.233365255698142
15347,0039,0002,2-39-81-4550,11900388,2021-04-07 21:51:23,2021-04-07 22:20:51,2021-04-07 22:20:51,00:29:28,00:00:00,00:29:28,21.505,43.78846153846154,43.78846153846154
15348,0039,0002,2-39-79-377,CA-325,2021-04-07 22:37:00,2021-04-08 01:39:03,2021-04-08 00:31:16,01:54:16,01:07:47,03:02:03,6.584,3.457176196032672,2.1699533095303485
15349,0039,0002,2-39-81-4550,11900388,2021-04-07 22:49:16,2021-04-07 23:13:55,2021-04-07 23:13:55,00:24:39,00:00:00,00:24:39,7.93,19.302231237322516,19.302231237322516
15350,0039,0002,2-39-125-21,CA-311,2021-04-07 23:00:58,2021-04-07 23:57:15,2021-04-07 23:57:10,00:56:12,00:00:05,00:56:17,1.871,1.997508896797153,1.9945513769618004
15351,0039,0002,2-39-90-440,CA-500,2021-04-07 23:35:55,2021-04-08 00:15:51,2021-04-08 00:06:03,00:30:08,00:09:48,00:39:56,0.863,1.718362831858407,1.296661101836394
15352,0039,0002,2-39-81-4550,11900388,2021-04-08 00:18:18,2021-04-08 00:45:29,2021-04-08 00:45:29,00:27:11,00:00:00,00:27:11,4.247,9.374126302881667,9.374126302881667
15353,0039,0002,2-39-81-4550,11900388,2021-04-08 00:46:53,2021-04-08 01:36:55,2021-04-08 01:36:55,00:50:02,00:00:00,00:50:02,26.624,31.92751499000666,31.92751499000666
15354,0039,0002,2-39-81-4550,11900388,2021-04-08 02:02:13,2021-04-08 03:23:56,2021-04-08 03:23:56,01:21:43,00:00:00,01:21:43,59.388,43.60530287579033,43.60530287579033
15355,0039,0002,2-39-81-4550,11900388,2021-04-08 04:32:07,2021-04-08 05:13:37,2021-04-08 05:13:37,00:41:30,00:00:00,00:41:30,7.257,10.492048192771085,10.492048192771085
15356,0102,0019,19-102-260-1635,01,2021-04-08 16:42:19,2021-04-08 22:21:53,2021-04-08 19:28:25,02:46:06,02:53:28,05:39:34,19.173681388888888,6.926073951434877,3.3879087562579757
15357,0039,0002,2-39-79-380,CA-489,2021-04-08 15:31:44,2021-04-08 18:36:56,2021-04-08 16:36:28,01:04:44,02:00:28,03:05:12,4.075,3.777033985581875,1.3201943844492443
15358,0039,0002,2-39-79-379,CA-327,2021-04-08 16:05:55,2021-04-08 20:46:54,2021-04-08 17:51:16,01:45:21,02:55:38,04:40:59,5.9,3.360227812055055,1.2598612017320125
15359,0039,0002,2-39-125-21,CA-311,2021-04-08 18:49:29,2021-04-08 19:41:50,2021-04-08 19:38:43,00:49:14,00:03:07,00:52:21,2.387,2.909004739336493,2.7358166189111746
15360,0039,0002,2-39-138-29,CA-304,2021-04-08 21:03:13,2021-04-09 00:04:53,2021-04-08 23:02:25,01:59:12,01:02:28,03:01:40,6.139,3.09010067114094,2.027559633027523
15361,0039,0002,2-39-81-4550,11900388,2021-04-08 21:43:23,2021-04-08 22:14:23,2021-04-08 22:14:23,00:31:00,00:00:00,00:31:00,12.125,23.46774193548387,23.46774193548387
15362,0039,0002,2-39-139-28,CA-303,2021-04-09 00:24:01,2021-04-09 01:39:06,2021-04-09 00:54:17,00:30:16,00:44:49,01:15:05,0.946,1.8753303964757708,0.7559600443951165
15363,0039,0002,2-39-81-4550,11900388,2021-04-09 01:14:56,2021-04-09 02:11:41,2021-04-09 02:11:41,00:56:45,00:00:00,00:56:45,37.565,39.716299559471366,39.716299559471366
15364,0039,0002,2-39-78-367,CA-494,2021-04-09 03:55:57,2021-04-09 07:23:49,2021-04-09 07:23:44,03:27:47,00:00:05,03:27:52,22.622,6.532381487126012,6.529762668377164
15365,0102,0019,19-102-260-1635,01,2021-04-09 16:33:32,2021-04-09 23:58:10,2021-04-09 20:06:50,03:33:18,03:51:20,07:24:38,20.425,5.7454289732770745,2.756203613464278
15366,0039,0002,2-39-81-4550,11900388,2021-04-09 14:25:01,2021-04-09 14:53:31,2021-04-09 14:53:31,00:28:30,00:00:00,00:28:30,20.018,42.143157894736845,42.143157894736845
15367,0039,0002,2-39-79-380,CA-489,2021-04-09 15:29:01,2021-04-09 18:25:02,2021-04-09 16:27:43,00:58:42,01:57:19,02:56:01,3.679,3.760477001703577,1.2540857873307452
